revol_bal,home_ownership,verification_status,emp_length,dti,annual_inc,output
5675,RENT,Source Verified,1,24.47,23000.0,Non-Defaulters
14624,RENT,Not Verified,2,3.71,172000.0,Non-Defaulters
9517,RENT,Source Verified,6,27.89,48500.0,Non-Defaulters
30019,MORTGAGE,Not Verified,10,18.31,42000.0,Defaulters
17880,RENT,Verified,5,32.22,30000.0,Non-Defaulters
4215,RENT,Not Verified,8,3.51,41000.0,Non-Defaulters
10102,RENT,Not Verified,1,20.99,41000.0,Non-Defaulters
4900,RENT,Source Verified,5,16.17,80000.0,Non-Defaulters
9969,MORTGAGE,Not Verified,10,12.72,74000.0,Non-Defaulters
4036,RENT,Verified,10,3.78,62000.0,Non-Defaulters
12432,MORTGAGE,Not Verified,10,13.02,120000.0,Non-Defaulters
24679,MORTGAGE,Verified,9,14.4,52000.0,Defaulters
9220,RENT,Verified,1,29.67,45000.0,Non-Defaulters
5131,RENT,Verified,4,25.7,55000.0,Non-Defaulters
28574,OWN,Source Verified,4,8.97,110000.0,Non-Defaulters
5979,MORTGAGE,Not Verified,1,8.29,101000.0,Non-Defaulters
10685,MORTGAGE,Verified,10,14.42,107000.0,Non-Defaulters
10409,MORTGAGE,Verified,6,18.9,48000.0,Non-Defaulters
4661,RENT,Verified,10,4.03,41600.0,Non-Defaulters
10131,MORTGAGE,Not Verified,10,7.07,85000.0,Defaulters
11926,OWN,Source Verified,3,9.86,60000.0,Non-Defaulters
13550,OWN,Source Verified,10,12.8,82000.0,Non-Defaulters
40181,MORTGAGE,Not Verified,10,24.16,124000.0,Non-Defaulters
5422,RENT,Verified,2,22.82,78000.0,Non-Defaulters
45414,MORTGAGE,Verified,10,20.92,119450.0,Non-Defaulters
8977,RENT,Verified,2,9.11,33000.0,Non-Defaulters
7302,RENT,Not Verified,5,6.95,62000.0,Non-Defaulters
9805,MORTGAGE,Verified,10,14.97,67000.0,Non-Defaulters
2738,MORTGAGE,Verified,9,18.84,50000.0,Defaulters
18098,MORTGAGE,Verified,1,10.12,82000.0,Non-Defaulters
21490,RENT,Verified,5,19.44,130000.0,Non-Defaulters
6679,RENT,Source Verified,10,18.17,53000.0,Non-Defaulters
22480,RENT,Verified,8,15.87,59000.0,Non-Defaulters
4205,MORTGAGE,Verified,5,20.22,46000.0,Defaulters
4391,MORTGAGE,Not Verified,10,18.5,55000.0,Non-Defaulters
13783,OWN,Not Verified,10,15.3,69000.0,Defaulters
10914,MORTGAGE,Not Verified,10,16.93,132000.0,Non-Defaulters
28633,RENT,Verified,6,13.57,92000.0,Non-Defaulters
9000,RENT,Not Verified,2,23.51,58000.0,Non-Defaulters
16292,MORTGAGE,Verified,10,26.88,85000.0,Non-Defaulters
1490,OWN,Verified,5,2.06,35000.0,Non-Defaulters
22737,RENT,Not Verified,7,20.04,100000.0,Non-Defaulters
3690,MORTGAGE,Not Verified,5,20.47,65000.0,Non-Defaulters
24863,MORTGAGE,Verified,8,7.97,210000.0,Non-Defaulters
7259,RENT,Verified,2,27.74,80000.0,Non-Defaulters
4378,OWN,Verified,6,31.12,43000.0,Defaulters
11495,OWN,Not Verified,1,16.0,42000.0,Defaulters
18621,MORTGAGE,Verified,9,23.67,65000.0,Defaulters
9027,RENT,Verified,1,8.42,80000.0,Non-Defaulters
28286,MORTGAGE,Verified,6,8.75,92500.0,Non-Defaulters
37181,MORTGAGE,Verified,2,20.77,80000.0,Non-Defaulters
4887,RENT,Not Verified,1,12.08,14700.0,Non-Defaulters
15198,RENT,Not Verified,6,13.01,37000.0,Non-Defaulters
5686,MORTGAGE,Not Verified,6,16.54,55000.0,Non-Defaulters
1722,OWN,Source Verified,6,16.62,59500.0,Non-Defaulters
8289,RENT,Source Verified,10,20.43,38004.0,Non-Defaulters
37804,MORTGAGE,Verified,10,33.27,102000.0,Non-Defaulters
5300,MORTGAGE,Verified,10,18.44,72000.0,Non-Defaulters
20547,RENT,Source Verified,5,10.1,90000.0,Non-Defaulters
24990,OWN,Verified,9,31.36,53000.0,Non-Defaulters
20992,OWN,Source Verified,5,26.72,60000.0,Non-Defaulters
15780,MORTGAGE,Verified,10,25.92,85000.0,Defaulters
34152,MORTGAGE,Not Verified,10,13.33,160000.0,Non-Defaulters
9581,RENT,Not Verified,2,3.11,96000.0,Non-Defaulters
27164,RENT,Verified,10,15.98,130000.0,Non-Defaulters
13978,RENT,Source Verified,10,24.9,40000.0,Defaulters
13578,RENT,Verified,10,26.59,79800.0,Non-Defaulters
9920,RENT,Not Verified,1,4.73,65000.0,Non-Defaulters
15770,MORTGAGE,Not Verified,10,29.38,60500.0,Non-Defaulters
18714,MORTGAGE,Verified,4,14.67,36000.0,Non-Defaulters
12070,OWN,Source Verified,1,19.56,19200.0,Non-Defaulters
2475,RENT,Source Verified,2,15.43,58000.0,Defaulters
8376,RENT,Not Verified,3,18.68,60204.0,Defaulters
30259,RENT,Not Verified,3,25.06,50000.0,Non-Defaulters
7250,RENT,Not Verified,8,9.52,45000.0,Defaulters
14816,MORTGAGE,Not Verified,6,14.5,36000.0,Non-Defaulters
18322,RENT,Verified,5,2.11,225000.0,Non-Defaulters
32779,MORTGAGE,Source Verified,5,19.48,43000.0,Non-Defaulters
7640,RENT,Source Verified,6,17.76,25000.0,Non-Defaulters
63320,MORTGAGE,Verified,10,20.95,110000.0,Non-Defaulters
25196,MORTGAGE,Source Verified,10,24.75,57800.0,Non-Defaulters
10482,MORTGAGE,Not Verified,6,13.44,56000.0,Non-Defaulters
9373,RENT,Not Verified,1,11.46,30000.0,Non-Defaulters
20644,MORTGAGE,Not Verified,9,9.06,82000.0,Non-Defaulters
4747,OWN,Not Verified,4,17.81,38000.0,Non-Defaulters
5375,MORTGAGE,Verified,10,6.12,88000.0,Non-Defaulters
82996,MORTGAGE,Verified,10,21.24,120000.0,Non-Defaulters
967,MORTGAGE,Not Verified,1,0.71,59000.0,Non-Defaulters
6063,RENT,Source Verified,1,11.78,33000.0,Non-Defaulters
24195,MORTGAGE,Source Verified,2,18.02,67000.0,Non-Defaulters
30817,MORTGAGE,Not Verified,5,18.95,52000.0,Defaulters
18550,MORTGAGE,Not Verified,8,14.66,87000.0,Non-Defaulters
34434,MORTGAGE,Verified,10,18.91,100000.0,Non-Defaulters
16719,MORTGAGE,Not Verified,10,12.8,150000.0,Non-Defaulters
5014,RENT,Source Verified,10,8.07,108000.0,Non-Defaulters
6867,MORTGAGE,Not Verified,3,12.79,20000.0,Defaulters
7263,RENT,Source Verified,3,9.24,27000.0,Defaulters
19350,MORTGAGE,Source Verified,10,13.13,88000.0,Non-Defaulters
17446,MORTGAGE,Source Verified,9,13.56,105000.0,Non-Defaulters
21532,RENT,Source Verified,10,27.39,49500.0,Defaulters
21625,MORTGAGE,Verified,5,29.76,45000.0,Non-Defaulters
4432,RENT,Verified,3,18.43,25000.0,Non-Defaulters
8596,MORTGAGE,Not Verified,3,5.61,160000.0,Non-Defaulters
14115,RENT,Not Verified,2,27.76,45000.0,Non-Defaulters
27711,RENT,Verified,1,20.24,80000.0,Defaulters
4981,RENT,Verified,2,28.27,38000.0,Non-Defaulters
29788,MORTGAGE,Source Verified,5,4.35,60635.0,Non-Defaulters
12157,RENT,Not Verified,5,22.53,45000.0,Non-Defaulters
25350,RENT,Source Verified,1,22.53,75000.0,Defaulters
9549,RENT,Source Verified,1,11.98,75000.0,Non-Defaulters
4497,RENT,Not Verified,10,11.25,40000.0,Defaulters
8319,RENT,Not Verified,7,9.62,75000.0,Non-Defaulters
5143,MORTGAGE,Not Verified,9,16.27,45000.0,Non-Defaulters
15135,MORTGAGE,Verified,3,12.84,60000.0,Non-Defaulters
16808,MORTGAGE,Source Verified,9,22.49,69300.0,Defaulters
18207,MORTGAGE,Verified,8,19.15,48000.0,Non-Defaulters
10021,RENT,Verified,2,30.61,72100.0,Non-Defaulters
9576,RENT,Not Verified,1,11.84,96000.0,Non-Defaulters
5416,RENT,Source Verified,6,21.0,41600.0,Non-Defaulters
32429,RENT,Verified,10,19.32,72000.0,Non-Defaulters
123611,MORTGAGE,Not Verified,10,14.6,146775.0,Defaulters
2092,MORTGAGE,Source Verified,10,14.03,75000.0,Non-Defaulters
22094,MORTGAGE,Verified,4,20.61,40000.0,Defaulters
18312,MORTGAGE,Verified,10,22.46,65300.0,Non-Defaulters
12979,RENT,Not Verified,1,26.54,25000.0,Defaulters
11244,RENT,Not Verified,9,15.03,40000.0,Non-Defaulters
6465,MORTGAGE,Not Verified,2,5.25,90000.0,Non-Defaulters
11477,MORTGAGE,Verified,4,14.97,72000.0,Non-Defaulters
3497,MORTGAGE,Source Verified,9,17.96,53000.0,Non-Defaulters
11368,RENT,Verified,9,14.58,103500.0,Non-Defaulters
16843,MORTGAGE,Verified,8,32.98,50000.0,Non-Defaulters
7770,MORTGAGE,Source Verified,10,5.78,50000.0,Non-Defaulters
3377,RENT,Source Verified,10,1.78,50000.0,Non-Defaulters
13389,MORTGAGE,Not Verified,10,13.28,69680.0,Non-Defaulters
5919,RENT,Not Verified,1,27.85,37100.0,Non-Defaulters
4513,MORTGAGE,Not Verified,5,18.27,49777.0,Non-Defaulters
2880,RENT,Source Verified,9,8.34,85000.0,Non-Defaulters
10621,MORTGAGE,Verified,10,16.84,65000.0,Non-Defaulters
27946,RENT,Verified,1,32.4,50000.0,Defaulters
27332,MORTGAGE,Verified,10,9.36,85000.0,Non-Defaulters
2098,MORTGAGE,Verified,2,9.7,70000.0,Non-Defaulters
11694,RENT,Not Verified,5,12.96,85000.0,Non-Defaulters
8248,MORTGAGE,Not Verified,6,18.27,75000.0,Non-Defaulters
14641,MORTGAGE,Not Verified,5,18.86,93000.0,Non-Defaulters
0,MORTGAGE,Verified,10,11.96,56000.0,Non-Defaulters
9750,MORTGAGE,Verified,9,26.65,19764.0,Defaulters
1367,MORTGAGE,Not Verified,4,12.54,65000.0,Defaulters
16175,OWN,Source Verified,6,25.3,75000.0,Non-Defaulters
16228,MORTGAGE,Verified,10,10.88,90000.0,Defaulters
15566,MORTGAGE,Verified,8,31.54,28114.0,Defaulters
8998,RENT,Source Verified,10,13.33,50400.0,Non-Defaulters
23769,MORTGAGE,Verified,10,23.45,90000.0,Defaulters
17545,RENT,Source Verified,10,11.79,85000.0,Non-Defaulters
26026,MORTGAGE,Verified,10,26.11,67000.0,Non-Defaulters
22304,RENT,Source Verified,10,19.65,68400.0,Non-Defaulters
6394,MORTGAGE,Source Verified,10,21.89,33000.0,Non-Defaulters
1683,MORTGAGE,Source Verified,,7.76,13000.0,Non-Defaulters
14215,MORTGAGE,Verified,2,11.82,72000.0,Non-Defaulters
4585,RENT,Source Verified,6,10.4,21000.0,Non-Defaulters
15701,RENT,Source Verified,5,15.74,60000.0,Non-Defaulters
4464,RENT,Not Verified,1,3.77,62000.0,Non-Defaulters
17530,OWN,Not Verified,7,10.72,44000.0,Non-Defaulters
13476,MORTGAGE,Not Verified,5,27.27,65000.0,Non-Defaulters
1014,RENT,Source Verified,1,21.08,7800.0,Non-Defaulters
50574,MORTGAGE,Verified,6,24.32,93000.0,Non-Defaulters
5195,MORTGAGE,Verified,8,23.33,44753.0,Non-Defaulters
11881,OWN,Not Verified,10,7.56,84300.0,Non-Defaulters
21469,RENT,Verified,1,11.65,76500.0,Non-Defaulters
11784,OWN,Not Verified,9,14.92,37000.0,Non-Defaulters
8422,MORTGAGE,Verified,1,15.24,30000.0,Non-Defaulters
20502,MORTGAGE,Not Verified,8,6.01,101000.0,Non-Defaulters
2775,RENT,Not Verified,10,15.33,32000.0,Defaulters
12476,MORTGAGE,Not Verified,5,7.22,69996.0,Defaulters
5165,RENT,Source Verified,7,33.85,33000.0,Non-Defaulters
59728,MORTGAGE,Verified,1,8.53,135000.0,Non-Defaulters
7971,RENT,Verified,4,15.12,93000.0,Non-Defaulters
3620,RENT,Not Verified,7,17.86,50000.0,Non-Defaulters
6308,RENT,Verified,7,14.69,42000.0,Non-Defaulters
25442,OWN,Not Verified,1,26.24,90000.0,Non-Defaulters
15067,MORTGAGE,Verified,7,15.39,46000.0,Non-Defaulters
7984,RENT,Source Verified,1,11.25,99275.0,Non-Defaulters
17283,RENT,Verified,2,15.84,65000.0,Non-Defaulters
8546,MORTGAGE,Not Verified,10,5.38,48000.0,Defaulters
50391,OWN,Source Verified,10,26.1,95000.0,Non-Defaulters
1417,OWN,Not Verified,10,19.79,62500.0,Non-Defaulters
10498,MORTGAGE,Verified,8,18.47,46000.0,Defaulters
4138,OWN,Verified,,14.62,34651.0,Non-Defaulters
10486,OWN,Source Verified,10,20.9,75000.0,Non-Defaulters
5489,RENT,Source Verified,10,6.06,155000.0,Non-Defaulters
24205,RENT,Not Verified,10,20.65,78000.0,Non-Defaulters
20857,MORTGAGE,Verified,9,14.79,68000.0,Non-Defaulters
18646,MORTGAGE,Not Verified,9,23.98,60000.0,Non-Defaulters
24082,MORTGAGE,Source Verified,5,19.75,86000.0,Non-Defaulters
5511,MORTGAGE,Source Verified,7,9.04,56000.0,Non-Defaulters
16030,MORTGAGE,Source Verified,10,11.7,95000.0,Non-Defaulters
13063,MORTGAGE,Verified,8,19.03,55050.0,Defaulters
65897,RENT,Verified,5,20.09,100000.0,Defaulters
6900,MORTGAGE,Not Verified,1,15.43,70000.0,Non-Defaulters
27678,MORTGAGE,Source Verified,,8.8,102000.0,Defaulters
17140,MORTGAGE,Not Verified,9,15.48,94411.0,Non-Defaulters
11988,MORTGAGE,Verified,10,13.46,82000.0,Defaulters
18272,MORTGAGE,Verified,10,26.23,42000.0,Defaulters
5000,MORTGAGE,Not Verified,7,12.05,47000.0,Non-Defaulters
17310,RENT,Verified,4,27.72,70000.0,Non-Defaulters
1113,MORTGAGE,Verified,10,0.93,36000.0,Non-Defaulters
5428,RENT,Source Verified,1,25.05,33000.0,Non-Defaulters
9785,RENT,Verified,1,15.2,67594.0,Non-Defaulters
11782,RENT,Not Verified,2,17.18,45000.0,Non-Defaulters
2306,MORTGAGE,Not Verified,10,1.71,35000.0,Non-Defaulters
373,MORTGAGE,Not Verified,7,10.08,64500.0,Defaulters
26031,MORTGAGE,Verified,,25.84,33800.0,Non-Defaulters
28465,RENT,Source Verified,10,20.95,70000.0,Non-Defaulters
7141,RENT,Source Verified,2,17.36,52000.0,Defaulters
14714,MORTGAGE,Source Verified,10,21.95,48000.0,Defaulters
6604,MORTGAGE,Verified,3,27.12,60000.0,Defaulters
1664,MORTGAGE,Source Verified,3,25.74,22800.0,Non-Defaulters
5427,MORTGAGE,Source Verified,10,19.35,70000.0,Non-Defaulters
13777,MORTGAGE,Verified,10,19.39,39860.32,Non-Defaulters
9304,RENT,Not Verified,10,9.58,54996.0,Non-Defaulters
20800,RENT,Not Verified,2,17.33,48048.0,Non-Defaulters
36349,RENT,Source Verified,5,20.53,260000.0,Non-Defaulters
10160,MORTGAGE,Verified,8,21.94,60000.0,Non-Defaulters
3081,MORTGAGE,Not Verified,10,9.55,57782.0,Non-Defaulters
575,RENT,Source Verified,5,17.31,42000.0,Non-Defaulters
3795,RENT,Source Verified,10,9.56,54000.0,Non-Defaulters
10950,RENT,Source Verified,1,25.63,26000.0,Non-Defaulters
3319,OWN,Not Verified,1,10.69,50000.0,Non-Defaulters
22630,OWN,Source Verified,7,7.93,172000.0,Non-Defaulters
17078,MORTGAGE,Source Verified,10,18.46,65000.0,Defaulters
12587,RENT,Not Verified,8,7.1,70000.0,Non-Defaulters
20776,RENT,Verified,1,21.73,90000.0,Non-Defaulters
12989,RENT,Source Verified,5,22.17,38000.0,Non-Defaulters
4007,MORTGAGE,Verified,10,17.04,56900.0,Non-Defaulters
8086,MORTGAGE,Not Verified,4,12.02,30000.0,Non-Defaulters
15936,MORTGAGE,Verified,9,28.64,60000.0,Non-Defaulters
5368,RENT,Source Verified,5,7.11,39000.0,Non-Defaulters
9485,MORTGAGE,Verified,1,5.27,110000.0,Non-Defaulters
23,RENT,Source Verified,1,19.0,65000.0,Non-Defaulters
4117,RENT,Verified,9,31.27,31000.0,Non-Defaulters
17085,MORTGAGE,Source Verified,8,21.93,100000.0,Non-Defaulters
14600,MORTGAGE,Source Verified,6,20.8,45000.0,Non-Defaulters
708,MORTGAGE,Verified,10,15.62,58000.0,Non-Defaulters
16909,MORTGAGE,Source Verified,10,12.87,115000.0,Non-Defaulters
2076,RENT,Not Verified,10,16.82,50000.0,Defaulters
14069,MORTGAGE,Verified,10,26.74,42000.0,Non-Defaulters
7902,RENT,Not Verified,10,5.38,48000.0,Non-Defaulters
11573,MORTGAGE,Not Verified,2,4.79,95000.0,Non-Defaulters
22668,RENT,Verified,7,22.0,75000.0,Non-Defaulters
8757,RENT,Not Verified,3,17.64,40000.0,Non-Defaulters
28431,MORTGAGE,Source Verified,10,19.31,65000.0,Non-Defaulters
12106,RENT,Verified,2,18.18,66996.0,Non-Defaulters
17629,OWN,Source Verified,10,21.12,55000.0,Non-Defaulters
7255,MORTGAGE,Verified,10,23.59,38200.0,Defaulters
6465,MORTGAGE,Source Verified,7,3.2,99220.0,Defaulters
18343,MORTGAGE,Verified,10,19.38,60000.0,Defaulters
14897,MORTGAGE,Source Verified,7,24.13,77000.0,Non-Defaulters
5447,MORTGAGE,Not Verified,2,18.54,38000.0,Non-Defaulters
35611,RENT,Verified,7,23.45,58135.0,Defaulters
4739,MORTGAGE,Verified,7,29.46,68000.0,Non-Defaulters
6813,MORTGAGE,Verified,10,23.95,48000.0,Defaulters
15885,OWN,Source Verified,4,14.04,47000.0,Non-Defaulters
21468,MORTGAGE,Verified,8,9.55,110000.0,Non-Defaulters
5349,RENT,Verified,4,30.0,72000.0,Non-Defaulters
14062,RENT,Verified,1,8.23,85000.0,Non-Defaulters
5220,MORTGAGE,Verified,6,9.62,250000.0,Non-Defaulters
23803,MORTGAGE,Verified,10,26.79,93000.0,Non-Defaulters
21790,MORTGAGE,Verified,7,31.63,28000.0,Non-Defaulters
18134,MORTGAGE,Verified,6,6.46,66844.0,Non-Defaulters
21544,MORTGAGE,Not Verified,10,22.38,63000.0,Non-Defaulters
49624,MORTGAGE,Source Verified,9,12.2,103000.0,Non-Defaulters
5628,RENT,Not Verified,4,6.07,39559.0,Non-Defaulters
12513,RENT,Verified,5,6.14,80000.0,Non-Defaulters
28055,RENT,Verified,4,17.64,85000.0,Non-Defaulters
4486,RENT,Verified,10,20.53,37000.0,Non-Defaulters
9917,OWN,Verified,10,4.6,72000.0,Non-Defaulters
17971,RENT,Not Verified,5,11.23,67000.0,Non-Defaulters
30162,MORTGAGE,Not Verified,10,23.14,70000.0,Non-Defaulters
17698,RENT,Not Verified,1,29.29,35000.0,Non-Defaulters
9844,RENT,Source Verified,5,13.16,30000.0,Defaulters
6327,RENT,Not Verified,8,8.19,32400.0,Non-Defaulters
26029,MORTGAGE,Not Verified,7,16.52,72000.0,Defaulters
57177,MORTGAGE,Not Verified,4,23.16,120000.0,Defaulters
8384,MORTGAGE,Verified,8,29.03,42000.0,Non-Defaulters
11937,MORTGAGE,Verified,5,17.13,52116.15,Non-Defaulters
14302,RENT,Verified,10,13.46,130000.0,Non-Defaulters
4021,RENT,Not Verified,6,8.4,57000.0,Non-Defaulters
13669,MORTGAGE,Verified,3,14.34,96000.0,Non-Defaulters
7600,RENT,Not Verified,3,18.99,40000.0,Defaulters
21170,RENT,Not Verified,1,16.83,90000.0,Non-Defaulters
2984,RENT,Not Verified,3,24.09,29000.0,Non-Defaulters
5050,RENT,Verified,5,12.62,72000.0,Non-Defaulters
9027,RENT,Not Verified,1,19.47,96500.0,Non-Defaulters
1185,RENT,Not Verified,1,1.34,28700.0,Non-Defaulters
5242,MORTGAGE,Source Verified,10,15.87,73347.0,Non-Defaulters
7754,RENT,Verified,9,17.22,65000.0,Non-Defaulters
28884,MORTGAGE,Source Verified,6,20.79,70992.0,Defaulters
15306,MORTGAGE,Verified,1,24.64,85000.0,Non-Defaulters
20024,MORTGAGE,Verified,10,14.3,61000.0,Non-Defaulters
34975,MORTGAGE,Verified,4,13.97,95000.0,Non-Defaulters
12674,MORTGAGE,Not Verified,10,16.72,90000.0,Non-Defaulters
28497,MORTGAGE,Verified,7,19.26,85000.0,Non-Defaulters
18878,MORTGAGE,Verified,8,24.37,75000.0,Non-Defaulters
18767,MORTGAGE,Verified,2,17.69,55000.0,Defaulters
6334,RENT,Source Verified,6,7.81,125000.0,Non-Defaulters
10285,RENT,Not Verified,8,7.4,60139.0,Non-Defaulters
30431,RENT,Source Verified,2,20.97,71000.0,Defaulters
8686,RENT,Not Verified,3,12.74,21000.0,Non-Defaulters
18752,MORTGAGE,Not Verified,2,6.44,90000.0,Non-Defaulters
7905,MORTGAGE,Not Verified,9,2.81,70000.0,Non-Defaulters
28358,MORTGAGE,Source Verified,10,8.61,150000.0,Non-Defaulters
4762,RENT,Not Verified,4,8.26,60000.0,Non-Defaulters
12621,MORTGAGE,Source Verified,7,19.21,111286.0,Non-Defaulters
16860,MORTGAGE,Verified,3,6.59,91000.0,Non-Defaulters
5494,MORTGAGE,Source Verified,10,18.66,60000.0,Non-Defaulters
67784,OWN,Not Verified,2,0.68,125000.0,Non-Defaulters
21596,MORTGAGE,Not Verified,9,8.58,78000.0,Non-Defaulters
37314,RENT,Not Verified,10,23.52,97000.0,Non-Defaulters
10572,MORTGAGE,Not Verified,5,21.39,40000.0,Non-Defaulters
9503,RENT,Source Verified,4,11.99,95000.0,Non-Defaulters
25968,MORTGAGE,Not Verified,7,22.67,60567.0,Non-Defaulters
2829,RENT,Not Verified,4,6.97,72000.0,Non-Defaulters
48760,MORTGAGE,Verified,9,28.46,78000.0,Non-Defaulters
62542,RENT,Verified,1,26.24,140000.0,Non-Defaulters
45001,MORTGAGE,Source Verified,10,10.29,83200.0,Non-Defaulters
7273,RENT,Not Verified,9,10.22,57900.0,Non-Defaulters
11646,MORTGAGE,Not Verified,9,10.37,38417.6,Non-Defaulters
45111,MORTGAGE,Verified,6,30.82,60000.0,Defaulters
8194,MORTGAGE,Not Verified,10,3.09,98000.0,Non-Defaulters
14746,RENT,Not Verified,10,20.91,85000.0,Non-Defaulters
7109,RENT,Source Verified,10,18.34,50000.0,Defaulters
5907,MORTGAGE,Not Verified,10,26.96,65000.0,Non-Defaulters
4957,MORTGAGE,Verified,10,15.26,60000.0,Defaulters
9725,RENT,Verified,7,18.97,72000.0,Non-Defaulters
5179,RENT,Verified,,19.98,37000.0,Non-Defaulters
29411,MORTGAGE,Not Verified,7,22.51,90000.0,Non-Defaulters
29239,MORTGAGE,Verified,,22.04,60000.0,Non-Defaulters
3993,RENT,Not Verified,3,19.66,29300.0,Non-Defaulters
3309,MORTGAGE,Verified,4,12.36,60193.0,Non-Defaulters
28499,MORTGAGE,Verified,10,27.48,50000.0,Non-Defaulters
9431,RENT,Not Verified,1,16.63,107000.0,Non-Defaulters
3326,MORTGAGE,Not Verified,1,6.24,160000.0,Non-Defaulters
18669,MORTGAGE,Source Verified,9,18.54,95416.0,Non-Defaulters
16562,MORTGAGE,Source Verified,3,5.27,90000.0,Non-Defaulters
2302,RENT,Verified,,22.24,40800.0,Defaulters
4184,RENT,Source Verified,5,13.11,40000.0,Non-Defaulters
11118,MORTGAGE,Not Verified,1,12.56,23400.0,Defaulters
129590,MORTGAGE,Source Verified,10,13.42,228000.0,Defaulters
4524,MORTGAGE,Not Verified,1,7.5,16800.0,Non-Defaulters
14469,OWN,Source Verified,1,17.39,48500.0,Non-Defaulters
5989,RENT,Source Verified,1,20.42,41784.0,Non-Defaulters
2787,MORTGAGE,Verified,3,14.59,69000.0,Defaulters
29737,MORTGAGE,Source Verified,3,1.26,163182.0,Non-Defaulters
17913,MORTGAGE,Not Verified,10,9.57,80000.0,Non-Defaulters
81145,MORTGAGE,Source Verified,5,19.31,130000.0,Non-Defaulters
1639,RENT,Not Verified,8,7.79,55000.0,Non-Defaulters
6085,RENT,Source Verified,1,29.08,26500.0,Defaulters
18085,MORTGAGE,Verified,1,9.68,50000.0,Non-Defaulters
43336,MORTGAGE,Verified,10,11.34,165000.0,Non-Defaulters
17987,OWN,Verified,10,11.43,53800.0,Non-Defaulters
12552,RENT,Source Verified,8,7.83,52000.0,Non-Defaulters
13253,RENT,Verified,10,20.8,75000.0,Non-Defaulters
10882,RENT,Not Verified,7,7.13,90000.0,Non-Defaulters
1672,RENT,Verified,1,5.28,62000.0,Non-Defaulters
5459,OWN,Verified,3,30.93,21144.0,Defaulters
5792,MORTGAGE,Not Verified,1,17.23,67000.0,Non-Defaulters
7806,MORTGAGE,Not Verified,6,10.63,68200.0,Non-Defaulters
18262,MORTGAGE,Verified,10,19.92,70000.0,Defaulters
4084,MORTGAGE,Verified,8,14.64,86000.0,Non-Defaulters
23302,RENT,Not Verified,1,21.84,55000.0,Non-Defaulters
15865,OWN,Not Verified,5,13.22,50000.0,Non-Defaulters
14325,MORTGAGE,Source Verified,10,7.92,55000.0,Non-Defaulters
8340,MORTGAGE,Verified,10,27.16,57000.0,Non-Defaulters
1716,RENT,Not Verified,1,2.56,18300.0,Non-Defaulters
17057,RENT,Verified,10,21.56,60000.0,Non-Defaulters
16750,RENT,Not Verified,5,9.18,36000.0,Non-Defaulters
44701,RENT,Source Verified,3,27.83,73000.0,Non-Defaulters
76966,MORTGAGE,Verified,4,25.18,180000.0,Non-Defaulters
2138,MORTGAGE,Not Verified,3,9.16,33000.0,Non-Defaulters
1321,RENT,Source Verified,9,18.62,31000.0,Non-Defaulters
1429,RENT,Source Verified,1,1.23,40000.0,Non-Defaulters
1077,OWN,Verified,5,3.23,65000.0,Non-Defaulters
48096,MORTGAGE,Source Verified,10,27.68,180000.0,Defaulters
8097,RENT,Source Verified,2,25.96,43000.0,Defaulters
890,OWN,Source Verified,1,0.42,85000.0,Non-Defaulters
5605,MORTGAGE,Source Verified,7,12.34,42000.0,Non-Defaulters
5716,RENT,Not Verified,7,17.89,55000.0,Non-Defaulters
10809,OWN,Source Verified,1,13.29,80000.0,Defaulters
8754,MORTGAGE,Not Verified,3,13.39,76200.0,Non-Defaulters
32538,MORTGAGE,Source Verified,10,9.53,200000.0,Non-Defaulters
13340,OWN,Source Verified,6,19.73,55000.0,Non-Defaulters
13378,MORTGAGE,Verified,2,16.94,69160.0,Non-Defaulters
785,MORTGAGE,Verified,,1.72,30000.0,Non-Defaulters
13098,RENT,Not Verified,2,22.37,31000.0,Non-Defaulters
12374,RENT,Source Verified,3,18.43,25000.0,Non-Defaulters
25546,RENT,Verified,7,16.04,65000.0,Defaulters
25232,MORTGAGE,Source Verified,10,11.87,75000.0,Defaulters
13841,RENT,Source Verified,9,32.06,60000.0,Non-Defaulters
84460,RENT,Verified,5,20.13,300000.0,Non-Defaulters
10799,MORTGAGE,Source Verified,8,7.83,42000.0,Non-Defaulters
7211,RENT,Not Verified,1,7.88,32000.0,Defaulters
5007,RENT,Source Verified,10,25.59,47000.0,Non-Defaulters
